file_id,method,seed,B,IR,OR,N,pred
N,M6,1,0.999989136724484,2.026783406142506e-09,1.0860530943221608e-05,7.177894374535353e-10,B
N,M6,1,0.9999937892808753,4.5289867149768223e-10,6.210204448999815e-06,6.177697202766004e-11,B
N,M6,1,0.9999979051184871,3.113914998182131e-10,2.094459997139083e-06,1.1012422473424695e-10,B
N,M6,1,0.9999934718921185,2.429948696171323e-07,5.94100127899389e-06,3.4411173298401396e-07,B
N,M6,1,0.999989821543259,2.7322325874006105e-08,1.0146186971438187e-05,4.947443703432473e-09,B
N,M6,1,0.9999903010004875,1.624092711266838e-08,9.68147473573408e-06,1.2838497519705713e-09,B
N,M6,1,0.9999973276219316,9.569900748662894e-08,2.0890564507944972e-06,4.876226101166836e-07,B
N,M6,1,0.9999915187013172,2.4346288937775733e-08,8.45409791791051e-06,2.854475895231337e-09,B
N,M6,1,3.937551393364205e-05,4.706853321820098e-07,0.99996014201087,1.1789864070364764e-08,OR
N,M6,1,0.9999999524712417,1.2244509421511729e-08,3.507630431445922e-08,2.0794427694662533e-10,B
N,M6,1,2.4960942934190783e-05,4.929449037917061e-07,0.9999744937854933,5.2326668831603755e-08,OR
N,M6,1,2.973062356924929e-05,6.771385003001159e-07,0.9999694570511559,1.3518677454156196e-07,OR
N,M6,1,0.9999960627690114,1.3775957375236216e-07,3.710693566795096e-06,8.877784783359093e-08,B
N,M6,1,7.387962629230742e-06,2.306163445249687e-06,0.9999844720182274,5.833855698259724e-06,OR
N,M6,1,0.9999972561994126,2.3415747995427675e-08,2.720155119507631e-06,2.2971973731195577e-10,B
N,M6,1,0.99998468173081,8.479537730438708e-08,1.523195228020379e-05,1.5215324922752194e-09,B
N,M6,1,0.999991385186605,1.1965898682604478e-08,8.572911793635434e-06,2.993570266198988e-08,B
N,M6,1,0.9999998305181569,4.755947499048063e-11,1.6900570074458317e-07,4.285829713270942e-10,B
N,M6,1,0.9999977706407419,3.0098766026143316e-08,2.1442949945546124e-06,5.496549719277083e-08,B
N,M6,1,0.9999996244074351,1.111981995927426e-07,1.1522896919294039e-07,1.4916539608367744e-07,B
N,M6,1,3.3697610965375086e-05,1.8614216373812988e-07,0.9999660851993027,3.104756807282113e-08,OR
N,M6,1,3.996834767595557e-05,2.189051855498804e-06,0.9999577477770457,9.482342281268138e-08,OR
N,M6,1,1.367123084318777e-05,3.5319163702509745e-06,0.9999726235675264,1.0173285260278277e-05,OR
N,M6,1,0.9999804254108869,2.3545746988847736e-08,1.9530163923947127e-05,2.0879442271717565e-08,B
N,M6,1,0.9999944323599315,3.704661381546667e-09,5.563017747506448e-06,9.176595322001621e-10,B
O,M6,1,0.999999380700861,2.138880577734514e-07,4.0417866018438136e-07,1.2324210482422785e-09,B
O,M6,1,0.9999966323502316,5.092243840979277e-07,2.846372562033232e-06,1.2052822192932134e-08,B
O,M6,1,0.9999882793005995,3.3873985446254125e-06,8.159759022892735e-06,1.735418329638541e-07,B
O,M6,1,0.9999931752265514,4.055520278888139e-09,6.7907583665801585e-06,2.99595617407734e-08,B
O,M6,1,3.0457613257916423e-05,4.405766195387956e-08,0.9999693548190625,1.435100177419897e-07,OR
O,M6,1,3.828405797852355e-06,0.9999956555323659,5.121443031946491e-07,3.91753290301641e-09,IR
O,M6,1,1.4735173188007496e-05,7.752273340220329e-06,0.9999774405205892,7.203288230592824e-08,OR
O,M6,1,3.168588545179346e-05,1.314421307898934e-06,0.9999669982625458,1.4306945817157511e-09,OR
O,M6,1,2.3580265103173325e-05,1.3846877143901136e-07,0.9999761671251022,1.1414102310736547e-07,OR
O,M6,1,0.9999869556748698,7.321875354076634e-06,5.689422659294413e-06,3.302711673359256e-08,B
O,M6,1,0.9999891675927739,3.0257498752775576e-07,1.0525342102635023e-05,4.490136037367204e-09,B
O,M6,1,3.714556823523335e-09,2.5814129804545695e-10,0.9999999958819601,1.4534163747827138e-10,OR
O,M6,1,0.9999936327146247,4.2498717801542475e-06,1.6269362003875488e-06,4.904773946356574e-07,B
O,M6,1,4.022943667285285e-06,3.2695471627139907e-06,0.9999926688551282,3.865404201381525e-08,OR
O,M6,1,0.9999893215380531,5.445882896759247e-06,5.062884740277457e-06,1.696943100489875e-07,B
O,M6,1,1.3987777316922794e-05,4.348248792944697e-06,0.9999814704081652,1.9356572484301757e-07,OR
O,M6,1,2.255558279642144e-05,3.2515424443183195e-08,0.9999774106753434,1.2264356680985772e-09,OR
O,M6,1,2.073689172777931e-05,3.911675398299676e-06,0.999975261816809,8.961606482855394e-08,OR
O,M6,1,1.3754460885368495e-07,0.9999926506641762,7.211452700022701e-06,3.3851484717693493e-10,IR
O,M6,1,3.618263613061719e-06,0.999992556634318,3.823399432076817e-06,1.7026369978009952e-09,IR
O,M6,1,0.9999901953287397,2.3999951613123735e-06,7.398915777105935e-06,5.760321968494367e-09,B
O,M6,1,0.9999858705466715,7.760567226462772e-06,6.340965126042291e-06,2.792097583521797e-08,B
O,M6,1,2.1179206341329094e-06,9.720992515954293e-06,0.9999881055969452,5.548990474993614e-08,OR
O,M6,1,1.3797058187665946e-07,3.5160175938802153e-07,0.999999495413001,1.501465781797168e-08,OR
O,M6,1,4.626169342066944e-06,2.697296954856084e-05,0.9999667462315442,1.6546295650691397e-06,OR
O,M6,1,0.9999937041220919,3.6742879537362335e-07,5.9181869173612056e-06,1.0262195355870836e-08,B
O,M6,1,3.3780272312772494e-06,0.9999960763987285,5.437173818900824e-07,1.8566583284641492e-09,IR
O,M6,1,1.5971539915104354e-06,3.822788924436169e-06,0.9999945174904271,6.256665707780215e-08,OR
O,M6,1,0.0729892696852347,0.8939627088393777,0.03269524584768007,0.0003527756277074761,IR
O,M6,1,5.38827076180845e-06,0.999992968704292,1.6159750012642594e-06,2.7049944895843597e-08,IR
O,M6,1,7.5631383809484875e-06,0.9999920894996449,3.46746459281632e-07,6.155147556761404e-10,IR
P,M6,1,3.2819253713507683e-10,4.5459058859891195e-12,0.9999999996660243,1.237123932184689e-12,OR
P,M6,1,1.9222853177519488e-07,7.031742817359495e-07,0.9999991029827902,1.6143963678652837e-09,OR
P,M6,1,1.8011930401355403e-06,2.5920466015836297e-06,0.9999956046025613,2.1577971232901354e-09,OR
P,M6,1,1.3166487723657958e-09,9.195906865369574e-07,0.9999990765222514,2.5704133162915226e-09,OR
P,M6,1,8.45356273594704e-06,7.006443416396493e-06,0.9999845187799379,2.1213909675886014e-08,OR
P,M6,1,5.836721362340582e-06,4.3644083138622706e-08,0.9999941131469682,6.4875865481823215e-09,OR
P,M6,1,1.526625143478411e-05,3.505853278061727e-08,0.9999846867273531,1.196267934023345e-08,OR
P,M6,1,1.6473360207125817e-08,1.2789185126119277e-10,0.9999999833005256,9.822229994502145e-11,OR
P,M6,1,4.789411112957005e-06,2.221800945412067e-06,0.9999929713396102,1.7448331277756617e-08,OR
P,M6,1,1.3312529436149996e-05,3.7826387683010455e-07,0.999986251641016,5.7565671040430635e-08,OR
P,M6,1,2.2317016068251104e-07,1.0146551058060021e-08,0.9999997661567083,5.265799240349792e-10,OR
P,M6,1,7.205808304282254e-08,2.973321943117838e-10,0.9999999274957675,1.4881725488215722e-10,OR
P,M6,1,9.548028141999279e-06,3.0351329988421824e-06,0.9999873985341536,1.8304705560536407e-08,OR
P,M6,1,1.5060837028441514e-05,4.749231189759843e-09,0.9999849330060324,1.4077079812580226e-09,OR
P,M6,1,3.7938148009865056e-07,0.9999815287720767,1.8088936505081376e-05,2.909938046301185e-09,IR
P,M6,1,7.933923760812991e-06,1.9756470814663287e-06,0.999990024909207,6.551995067785802e-08,OR
P,M6,1,5.297961288966865e-07,1.5429863805402746e-08,0.9999994547006981,7.33091349609884e-11,OR
P,M6,1,1.4504081965723866e-05,1.5609331519219905e-08,0.9999854770405866,3.2681159680188244e-09,OR
P,M6,1,7.53936091409475e-06,7.319942129836867e-09,0.9999922663507738,1.869683700831376e-07,OR
P,M6,1,1.7992753572683129e-06,7.037875484922904e-08,0.9999981290445279,1.3013601992828443e-09,OR
P,M6,1,1.8324004947188002e-09,1.8192079613736045e-07,0.9999998155711429,6.756602687785546e-10,OR
P,M6,1,4.5360319396886685e-06,0.9999848253774761,1.063823383199766e-05,3.567523379623087e-10,IR
P,M6,1,3.990438303703672e-06,2.0423746747975956e-09,0.9999960054988848,2.0204369466718015e-09,OR
P,M6,1,1.5244148608011874e-05,7.310308979960953e-07,0.9999840186176138,6.2028802911379816e-09,OR
P,M6,1,7.039628932403452e-11,5.270282285829686e-09,0.9999999946324432,2.687824919127918e-11,OR
P,M6,1,2.247176907675146e-06,1.379445351043447e-09,0.9999977479858354,3.4578115710100784e-09,OR
P,M6,1,0.9999829658843563,5.925948156976426e-09,1.6967464327120734e-05,6.072536841829426e-08,B
P,M6,1,0.9999951340200705,2.0106217994996393e-07,4.659052693639176e-06,5.8650558518739805e-09,B
P,M6,1,0.9999914028069413,1.308465376722256e-06,7.283648177498753e-06,5.07950445675331e-09,B
P,M6,1,0.9999927088803797,3.5858860791474136e-09,7.285247291099172e-06,2.286443077372811e-09,B
P,M6,1,2.1146552927322218e-05,2.0745714860242416e-09,0.9999788482690004,3.103500761451087e-09,OR
A,M6,2,1.0836413658832655e-06,8.569169721101179e-08,0.999998830179176,4.877608270994065e-10,OR
A,M6,2,8.690247985405088e-09,4.686719873078589e-09,0.9999999866117817,1.1250551461395631e-11,OR
A,M6,2,7.331058967311832e-06,2.0922791475946897e-06,0.9999905475415032,2.9120382023007573e-08,OR
A,M6,2,1.0544684341568362e-05,1.2339615135989431e-06,0.9999881469435731,7.4410571762068e-08,OR
A,M6,2,7.515134225861706e-08,4.445392511498472e-08,0.9999998783615812,2.0331514515011204e-09,OR
A,M6,2,2.8515847475969746e-06,6.940350720858522e-09,0.9999971395649951,1.909906589445783e-09,OR
A,M6,2,1.1178529455685948e-06,4.090180867242951e-09,0.9999988772878289,7.69044561257733e-10,OR
A,M6,2,2.1512395815102594e-05,1.5586336622919129e-06,0.9999767995121839,1.2945833881484654e-07,OR
A,M6,2,4.881376397199691e-06,9.078395819225205e-08,0.9999950270618141,7.778305145774957e-10,OR
A,M6,2,8.269040367236683e-08,3.980167517073191e-06,0.9999959337197523,3.4223270450108196e-09,OR
A,M6,2,1.7615090774248463e-05,1.4881798851906373e-10,0.9999823847228665,3.7541302619682145e-11,OR
A,M6,2,0.9999963373210812,4.404893817771537e-09,3.6568397087266407e-06,1.434316366510408e-09,B
A,M6,2,0.999991785601273,1.2983685453960758e-07,7.877762851038951e-06,2.067990212635745e-07,B
A,M6,2,2.0782129391185983e-05,9.830518003041621e-08,0.9999790745986116,4.496681727575376e-08,OR
A,M6,2,0.9999929150463407,1.6727735589536084e-08,7.059973481023214e-06,8.252442590825247e-09,B
A,M6,2,1.1529510805372598e-05,2.4785938364665036e-09,0.9999884671012956,9.093051583190071e-10,OR
A,M6,2,3.991404294193778e-07,2.6236449425584636e-06,0.9999969710419336,6.172694562049225e-09,OR
A,M6,2,1.5701387756365168e-06,1.8924774672999996e-08,0.9999983954166566,1.5519793136252677e-08,OR
A,M6,2,5.038229283211218e-06,4.0696000118628026e-08,0.9999949129434403,8.131276296721409e-09,OR
A,M6,2,2.9023390974684447e-11,4.810728794253883e-11,0.9999999999073552,1.5514044956735907e-11,OR
A,M6,2,9.361688117228931e-07,2.0424613684207163e-09,0.9999990611905522,5.981747717891517e-10,OR
A,M6,2,0.9999819194861481,6.150356288388451e-09,1.8070780945329554e-05,3.5825503535416895e-09,B
A,M6,2,2.520153045270669e-07,2.9569244201798994e-09,0.999999703382352,4.164541893970597e-08,OR
A,M6,2,1.4588940555090907e-07,1.608866965157203e-08,0.9999998374130765,6.088482982602168e-10,OR
A,M6,2,2.1117656436753918e-07,5.853250689595438e-09,0.9999997819879451,9.822399579576678e-10,OR
A,M6,2,7.681896461482851e-06,5.9095815874242953e-08,0.9999922463360659,1.267165672693237e-08,OR
A,M6,2,8.895151518569348e-10,1.0425814886218145e-09,0.9999999978085146,2.5938868920937956e-10,OR
A,M6,2,2.5924953924046145e-07,5.946383520238611e-06,0.9999937903667524,4.000188253116899e-09,OR
A,M6,2,9.950324826623414e-09,2.5061979599410656e-07,0.9999997383086549,1.12122434011597e-09,OR
A,M6,2,1.0661204955956453e-08,1.761321181591365e-10,0.9999999890357744,1.2688845876877612e-10,OR
A,M6,2,0.9999940497851934,2.474663350935476e-07,5.700926184912175e-06,1.8222865352551359e-09,B
B,M6,2,0.999994555829161,6.487390330734124e-08,5.373261139026679e-06,6.0357968573962636e-09,B
B,M6,2,0.9999938184010925,4.768246054110931e-06,1.4045010916612218e-06,8.851761579778912e-09,B
B,M6,2,0.9999981767986493,7.794892952218318e-07,1.0415159765572929e-06,2.1960788756113714e-09,B
B,M6,2,3.4629452586352174e-05,4.496135603511879e-06,0.9999608640516108,1.0360199434151092e-08,OR
B,M6,2,0.9999983834642383,1.6366344875778757e-08,1.597767565981247e-06,2.4018509229167624e-09,B
B,M6,2,1.1607926068416871e-05,0.9999883830988571,8.285406148194151e-09,6.896682788986049e-10,IR
B,M6,2,9.007951961693682e-06,3.2408519609739595e-06,0.9999877354791731,1.5716904275022943e-08,OR
B,M6,2,2.021747277530539e-05,1.497995568476938e-07,0.9999796211079331,1.1619734653735518e-08,OR
B,M6,2,8.621026095013673e-06,0.9999913783834687,3.266649597046956e-10,2.6377117953213506e-10,IR
B,M6,2,0.99999437642815,3.0774978931039107e-06,2.469551480807674e-06,7.652247586148705e-08,B
B,M6,2,7.123089180315758e-06,1.4650826680989252e-06,0.9999913363189888,7.550916281304311e-08,OR
B,M6,2,7.347867569689753e-06,0.9999906390573948,1.996261378080919e-06,1.6813657072388303e-08,IR
B,M6,2,0.9999966144021829,7.681391139087124e-08,3.23423105317447e-06,7.455285239376873e-08,B
B,M6,2,0.9999820209395863,7.240961986638774e-10,1.7977696294067008e-05,6.400233482209431e-10,B
B,M6,2,0.999991691434213,7.677929601550863e-08,8.111097856760329e-06,1.2068863421133594e-07,B
B,M6,2,0.9999908980438406,3.7158347626310247e-07,8.72921957356252e-06,1.153109685236005e-09,B
B,M6,2,0.9999753890956513,2.7344759686892683e-06,2.164538623247873e-05,2.3104214750749168e-07,B
B,M6,2,0.999998418033365,1.237357130108118e-06,2.7158295682431825e-07,7.302654806207285e-08,B
B,M6,2,0.9999905548477668,1.2694201584685658e-07,9.305442970311522e-06,1.2767246954683885e-08,B
B,M6,2,6.105724217334965e-06,8.271445959745871e-07,0.9999925271852272,5.399459592876246e-07,OR
B,M6,2,3.4178392985275015e-05,6.965083117475584e-06,0.999958668377225,1.8814667215796585e-07,OR
B,M6,2,0.9999811139762889,1.349871033780477e-07,1.873807993938063e-05,1.2956668313765582e-08,B
B,M6,2,0.9999999562239509,1.2131190214521863e-10,4.362134633018514e-08,3.339082556369869e-11,B
B,M6,2,2.561705888998932e-05,8.667681086234849e-09,0.9999743694571477,4.816281314139036e-09,OR
B,M6,2,0.9999956354612357,1.2533216533468996e-08,4.351970275100074e-06,3.5272477945441455e-11,B
B,M6,2,1.40215393365609e-08,5.68864486437557e-06,0.9999942958125416,1.5210546842223538e-09,OR
B,M6,2,1.2517586696115209e-05,0.9999866697427606,8.092727573926132e-07,3.3977858948064043e-09,IR
B,M6,2,0.9999883500778579,1.1001385209351156e-05,1.2085271686976433e-07,5.276842159764618e-07,B
B,M6,2,0.9999909142147266,2.8603318732587624e-09,9.081509520726565e-06,1.415420719412958e-09,B
B,M6,2,0.999996358186923,2.3629083682861588e-07,3.400550098116425e-06,4.9721421593552006e-09,B
B,M6,2,6.857777725635966e-07,2.36735624030537e-06,0.9999969452566758,1.6093112103347227e-09,OR
C,M6,2,2.044647715740371e-09,2.65195633788925e-06,0.9999973394744671,6.524547205441129e-09,OR
C,M6,2,3.4181594073083446e-10,2.0581833004520073e-06,0.9999979388867537,2.588129973837194e-09,OR
C,M6,2,6.304754569116533e-09,3.087439535646828e-07,0.9999996835368148,1.4144768723956298e-09,OR
C,M6,2,1.5240954728185427e-09,4.869401223240363e-07,0.9999995107442001,7.915819341739709e-10,OR
C,M6,2,8.032783232533179e-06,3.2219401964723706e-07,0.999991644619091,4.0365680637379414e-10,OR
C,M6,2,4.541949753373037e-09,1.6981590690133617e-07,0.9999998202901811,5.35196241687475e-09,OR
C,M6,2,4.399403339749439e-09,3.1368187395192656e-06,0.9999968524151329,6.366724092989536e-09,OR
C,M6,2,7.911929384654641e-10,1.2412441148187417e-09,0.9999999977105529,2.5700990595062126e-10,OR
C,M6,2,6.613932526366247e-10,1.6040326298097105e-06,0.9999983929015361,2.4044408110093135e-09,OR
C,M6,2,4.360562109978279e-09,6.118334394131474e-07,0.9999993806665791,3.1394194211384075e-09,OR
C,M6,2,6.94116193345987e-11,7.21394961234311e-08,0.9999999271591611,6.319310447023014e-10,OR
C,M6,2,3.2415455613845133e-09,1.2675612158925533e-06,0.9999987249320026,4.26523605396684e-09,OR
C,M6,2,3.308371645651348e-10,1.2760276464573932e-07,0.9999998709222049,1.1441932296388243e-09,OR
C,M6,2,2.0817806141872114e-07,3.137162793578023e-06,0.9999966421107702,1.254837483208243e-08,OR
C,M6,2,1.4007636309437129e-08,6.556559856765336e-07,0.999999329845075,4.913029365345731e-10,OR
C,M6,2,2.6909450697522237e-10,4.1662000927557186e-08,0.9999999576655996,4.0330500384585537e-10,OR
C,M6,2,1.0895168510051872e-09,1.2750333653207651e-06,0.9999987209379082,2.9392096365400353e-09,OR
C,M6,2,6.461255607608735e-10,1.1421575348224386e-07,0.9999998821205324,3.017588494707253e-09,OR
C,M6,2,6.90037658018658e-07,3.1979537516623782e-06,0.9999960977693302,1.423926006945095e-08,OR
C,M6,2,1.8798051805645777e-10,1.3299189859300007e-07,0.9999998665615681,2.585527432502773e-10,OR
C,M6,2,1.2621162649547243e-09,2.0440827456891886e-05,0.9999795441535073,1.3756919437564263e-08,OR
C,M6,2,4.1327209616101596e-10,4.641499604931685e-09,0.9999999943072557,6.37972516145568e-10,OR
C,M6,2,1.6001957174209587e-08,1.1433189430812725e-07,0.9999998661405366,3.5256118693366463e-09,OR
C,M6,2,1.4105661542519677e-09,2.6687028992049796e-07,0.9999997307255565,9.935873824963405e-10,OR
C,M6,2,1.689491480095683e-10,2.4768414749837223e-09,0.9999999970074331,3.467762239457746e-10,OR
C,M6,2,1.2572056008821413e-09,1.0299685114986453e-07,0.9999998938640312,1.881911933647184e-09,OR
C,M6,2,4.4250147131018627e-10,3.0722909057069153e-07,0.9999996918224509,5.059570705506952e-10,OR
C,M6,2,6.837925522310936e-11,2.5582410477535043e-06,0.9999974412254461,4.6512688080712736e-10,OR
C,M6,2,7.050293100739417e-10,1.507103656978434e-08,0.9999999816148267,2.6091074160601143e-09,OR
C,M6,2,3.1992366278874774e-09,6.264377349298167e-08,0.9999999216573386,1.2499651120299342e-08,OR
C,M6,2,6.211611110045616e-06,0.999962997270174,3.078613666931663e-05,4.9820467160843835e-09,IR
D,M6,2,1.0078212055104948e-09,1.2851613501589362e-07,0.9999998700544075,4.216362275563368e-10,OR
D,M6,2,0.9999885526244302,2.6761662271903356e-08,1.1414060734669318e-05,6.5531729433938334e-09,B
D,M6,2,2.434161862784242e-08,3.111111985021658e-11,0.9999999749145532,7.12717187012163e-10,OR
D,M6,2,1.874219108930984e-05,6.710952187944718e-09,0.9999812496865254,1.4114332390510416e-09,OR
D,M6,2,2.9272378237120933e-07,2.7776628587755266e-10,0.9999997064637374,5.347138394595462e-10,OR
D,M6,2,1.3044937205606625e-05,2.953653515488706e-09,0.999986919616016,3.2493124748603085e-08,OR
D,M6,2,8.118195795501807e-07,4.3348518759393994e-08,0.9999991386466615,6.185240271937766e-09,OR
D,M6,2,0.9999907922295873,4.752518061995053e-09,9.200027696748857e-06,2.9901978896475782e-09,B
D,M6,2,2.5344645685450382e-05,1.7515576241694192e-09,0.9999746498582673,3.744489471531829e-09,OR
D,M6,2,3.777708079581518e-07,3.908649344454127e-07,0.9999992266912323,4.673025159451014e-09,OR
D,M6,2,4.889927008302745e-06,3.064066550351828e-09,0.9999950462332812,6.077564390221826e-08,OR
D,M6,2,2.552575631269927e-05,2.4609801870443478e-08,0.9999744395705743,1.006331114659786e-08,OR
D,M6,2,0.9999848680101224,6.032786827791501e-09,1.5123734088511445e-05,2.223002048316394e-09,B
D,M6,2,5.1502506979607873e-08,7.464381461165273e-08,0.9999998734202835,4.333949053960927e-10,OR
D,M6,2,0.9999843098653003,4.933825702860938e-06,1.0516009359373759e-05,2.402996375449039e-07,B
D,M6,2,8.440245158203382e-07,5.7282038887432794e-08,0.9999990946305811,4.062864179255031e-09,OR
D,M6,2,2.0153424947647107e-05,1.2346870880079191e-08,0.9999798312073849,3.020796571957221e-09,OR
D,M6,2,1.1488961537582887e-05,2.039316805365637e-07,0.9999882071141472,9.999263472833582e-08,OR
D,M6,2,1.7926858544842706e-05,2.8847576473347115e-09,0.9999820548335138,1.5423183793454226e-08,OR
D,M6,2,0.9999887121334732,2.939405143230802e-07,9.90755816451342e-06,1.0863678480454337e-06,B
D,M6,2,5.222660048018849e-06,8.4458508349914e-10,0.9999947751264722,1.368894826199596e-09,OR
D,M6,2,8.041179892124976e-06,7.176848436842577e-07,0.9999912181562711,2.297899288446384e-08,OR
D,M6,2,2.090633892807887e-08,1.634042136149203e-07,0.9999998116091922,4.080255377073109e-09,OR
D,M6,2,0.9999811087860779,4.317225280737513e-08,1.883462265035734e-05,1.3419018806915937e-08,B
D,M6,2,1.8885549004224665e-06,6.368302596870052e-08,0.9999980406985444,7.063529303062965e-09,OR
D,M6,2,7.612466050745132e-07,2.7241168271902276e-09,0.999999227851792,8.177486122397542e-09,OR
D,M6,2,1.619435719506021e-05,3.582382384927046e-10,0.9999838036933013,1.5912653485899677e-09,OR
D,M6,2,8.284362864089703e-06,9.652369947404788e-08,0.9999913959051986,2.2320823792657906e-07,OR
D,M6,2,4.474165367907626e-07,1.0128182733773149e-07,0.9999994323203928,1.8981243175894433e-08,OR
D,M6,2,5.259890199179259e-10,3.5786458444437473e-09,0.9999999957962025,9.916277186591729e-11,OR
D,M6,2,7.65374508881888e-08,4.081745930737067e-09,0.9999999165649135,2.815889758574207e-09,OR
E,M6,2,2.4077108014040866e-09,5.535013259834362e-07,0.9999994407623002,3.328662951913117e-09,OR
E,M6,2,7.991076249564084e-10,4.6496114078722234e-08,0.9999999518243395,8.804388810913964e-10,OR
E,M6,2,9.229793815756354e-10,2.3290789441221226e-07,0.9999997635955123,2.5736137855262333e-09,OR
E,M6,2,7.889230229596567e-11,1.524480383018402e-07,0.9999998422320133,5.241056015666052e-09,OR
E,M6,2,1.5171287397235346e-09,7.314223065348067e-08,0.9999998858466871,3.9493953310662645e-08,OR
E,M6,2,3.2020351391376603e-08,1.759712068555792e-07,0.999999744409769,4.759867268516395e-08,OR
E,M6,2,2.195320382308807e-11,1.2709548624987417e-07,0.9999998698995731,2.982987503442692e-09,OR
E,M6,2,1.2901344858918302e-10,4.091484223184319e-09,0.9999999889066137,6.872888546259726e-09,OR
E,M6,2,1.2686034577180335e-08,5.412457973171128e-09,0.9999999817311048,1.704025239013226e-10,OR
E,M6,2,3.965968159714666e-07,5.816430715033623e-08,0.999999544307514,9.31362807380915e-10,OR
E,M6,2,5.380903142208696e-07,1.6670498846338246e-06,0.9999976984814126,9.637838857694554e-08,OR
E,M6,2,5.086236914176622e-11,1.8516069632716503e-08,0.9999999772350053,4.198062610850748e-09,OR
E,M6,2,2.8010046387444285e-09,2.4670277763350513e-08,0.9999999676051662,4.9235513260744435e-09,OR
E,M6,2,4.149653029353068e-09,7.887999400205304e-09,0.9999999876478204,3.14527003679799e-10,OR
E,M6,2,3.1331037569259674e-07,1.228138259119402e-06,0.9999984540234756,4.5278894470157685e-09,OR
E,M6,2,2.0547378289492432e-08,3.88196347063254e-06,0.9999960936671904,3.8219607009385e-09,OR
E,M6,2,6.379756882610996e-08,5.649070166744832e-09,0.9999999281678786,2.3854824075980847e-09,OR
E,M6,2,1.0621643865886758e-09,9.537394626736162e-10,0.999999985706651,1.2277445078096488e-08,OR
E,M6,2,4.010974628004339e-08,2.8658576852083073e-08,0.9999998921870551,3.9044621839341324e-08,OR
E,M6,2,9.760318744986176e-11,8.591314470352896e-07,0.9999991337552138,7.015736193055722e-09,OR
E,M6,2,8.497938789851183e-08,8.327379035873803e-07,0.9999990771047031,5.1780053941531195e-09,OR
E,M6,2,1.1535577480742592e-09,3.645236158736397e-08,0.9999999580037069,4.390373795570552e-09,OR
E,M6,2,1.838657607298883e-08,1.4773509253089574e-06,0.9999984990623023,5.2001962386426695e-09,OR
E,M6,2,1.3873875598668986e-08,3.421586742012152e-08,0.9999999334843641,1.8425892887213114e-08,OR
E,M6,2,7.685098441868176e-10,1.2324042056129299e-08,0.999999973956553,1.2950895065384135e-08,OR
E,M6,2,4.3291918114072034e-11,2.3456467588649335e-07,0.9999997648103232,5.817090569006987e-10,OR
E,M6,2,2.2000853272400098e-07,9.336700801283351e-08,0.9999996844807734,2.1436859600847147e-09,OR
E,M6,2,1.5868351374607618e-09,4.498128840045417e-08,0.9999999513204646,2.1114117847262593e-09,OR
E,M6,2,3.6024422978328685e-06,7.394149889678496e-09,0.9999963853410458,4.8225065197898315e-09,OR
E,M6,2,3.468849715186024e-06,5.873429933535326e-08,0.999996466797513,5.618472376698233e-09,OR
E,M6,2,2.490729050441075e-06,7.134599134773262e-06,0.9999902937310786,8.094073598304137e-08,OR
F,M6,2,8.523611454780412e-08,4.964082510319301e-09,0.9999999095493637,2.504390963456712e-10,OR
F,M6,2,2.0261631723148704e-05,6.108730742515535e-08,0.9999795163620139,1.6091895549502266e-07,OR
F,M6,2,6.556099634327716e-08,2.4146648251874903e-09,0.9999999319680282,5.631080636310375e-11,OR
F,M6,2,0.9999863174271322,3.717888454102362e-07,1.3306757646268732e-05,4.0263760455752545e-09,B
F,M6,2,0.9999865525192779,4.4648962496614146e-08,1.3383527057194755e-05,1.9304702284459678e-08,B
F,M6,2,1.3370763434971557e-05,2.3839056029969133e-06,0.9999804513334023,3.793997559731855e-06,OR
F,M6,2,5.6786856522974504e-06,3.7133007370667882e-06,0.9999906054783316,2.5352789990814544e-09,OR
F,M6,2,2.397092192810403e-06,1.4058186321543272e-05,0.9999833138684181,2.3085306739719478e-07,OR
F,M6,2,8.028839463912124e-06,1.3843204654295134e-08,0.9999919351673737,2.2149957831165753e-08,OR
F,M6,2,0.9999854680476578,2.252988159207606e-07,1.4303714592460737e-05,2.9389338583561826e-09,B
F,M6,2,2.366068066135594e-07,2.048340091542701e-07,0.999999557502538,1.056646282786917e-09,OR
F,M6,2,5.732584207190479e-08,1.104583835691134e-08,0.9999999307221822,9.061373675385374e-10,OR
F,M6,2,7.549461272665984e-09,6.066967647800316e-11,0.9999999923122226,7.764648939274129e-11,OR
F,M6,2,7.874884166538647e-06,4.865980152796684e-09,0.9999921183772692,1.872583892795004e-09,OR
F,M6,2,0.9999857308290984,3.3635736949022903e-09,1.4262033769473835e-05,3.773558512495684e-09,B
F,M6,2,0.9999941231397571,4.581504837196907e-08,5.812197842127967e-06,1.88473524755912e-08,B
F,M6,2,3.361784583105957e-06,1.7245267664995382e-09,0.9999966286416059,7.849284232179916e-09,OR
F,M6,2,9.16078911449177e-06,1.4286954697721718e-09,0.9999908312541778,6.528012159868946e-09,OR
F,M6,2,2.4463994057232563e-06,3.502684446893961e-07,0.9999971255811884,7.775096107176179e-08,OR
F,M6,2,1.7986536978094534e-07,1.5208002779160642e-09,0.9999998185456348,6.819511384586817e-11,OR
F,M6,2,6.419046742513272e-07,1.674634038527129e-10,0.9999993576532051,2.7465717715706e-10,OR
F,M6,2,6.353874973037284e-07,4.149560168333492e-09,0.9999993554965895,4.96635311861143e-09,OR
